step,left_fx,left_fy,left_fz,left_tx,left_ty,left_tz,right_fx,right_fy,right_fz,right_tx,right_ty,right_tz,dof_0,dof_1,dof_2,dof_3,dof_4,dof_5,dof_6,dof_7,dof_8
51.0,-0.06827869266271591,0.006635250523686409,-0.06629955768585205,-0.015635967254638672,-0.03805558755993843,0.012612109072506428,0.18486618995666504,-0.5616231560707092,0.1978175789117813,0.18075689673423767,0.04030422493815422,-0.05739720165729523,-2.1156668663024902,-0.6701743602752686,2.8926284313201904,-1.862217664718628,0.25768622756004333,2.498760461807251,1.406266212463379,0.040005024522542953,0.040009066462516785
52.0,-0.060468290001153946,-0.06751926988363266,-0.085183285176754,0.009709864854812622,-0.03781118616461754,0.023296359926462173,0.18932266533374786,-0.7659956812858582,0.19160255789756775,0.25992754101753235,0.04312441870570183,-0.0903702825307846,-2.1156668663024902,-0.6702204942703247,2.892632007598877,-1.862231969833374,0.2576844394207001,2.498760461807251,1.406266212463379,0.039970893412828445,0.03997509926557541
53.0,-0.07308866828680038,-0.1688617318868637,-0.07186653465032578,0.05214158445596695,-0.0406634658575058,0.04252946376800537,0.19355547428131104,-1.0041227340698242,0.1810789406299591,0.3529573082923889,0.046585813164711,-0.12896713614463806,-2.1156668663024902,-0.670265257358551,2.8926355838775635,-1.8622448444366455,0.2576828598976135,2.498760461807251,1.406266212463379,0.03991693630814552,0.03992137685418129
54.0,-0.078840471804142,-0.2950626015663147,-0.060552384704351425,0.10398810356855392,-0.04106441140174866,0.06446341425180435,0.19718621671199799,-1.2617756128311157,0.16763024032115936,0.45406192541122437,0.050317343324422836,-0.17091703414916992,-2.1156668663024902,-0.6703085899353027,2.89263916015625,-1.8622567653656006,0.2576815187931061,2.498760461807251,1.406266212463379,0.03984595835208893,0.039850715547800064
55.0,-0.08218218386173248,-0.4270404875278473,-0.056399572640657425,0.1567097157239914,-0.04166601598262787,0.08689603954553604,0.20102733373641968,-1.5364638566970825,0.15126916766166687,0.562090277671814,0.05462057888507843,-0.2156493365764618,-2.1156668663024902,-0.6703503727912903,2.8926427364349365,-1.8622674942016602,0.25768017768859863,2.498760461807251,1.406266212463379,0.039760772138834,0.039765939116477966
56.0,-0.08520682156085968,-0.5625382661819458,-0.04988263547420502,0.21128153800964355,-0.04175078496336937,0.10984894633293152,0.20525728166103363,-1.8171473741531372,0.13597919046878815,0.671851396560669,0.05889949947595596,-0.26129019260406494,-2.1156668663024902,-0.6703907251358032,2.892646312713623,-1.8622772693634033,0.2576788365840912,2.498760461807251,1.406266212463379,0.03966439515352249,0.03967008739709854
57.0,-0.08804552257061005,-0.7025123238563538,-0.042532678693532944,0.2677294909954071,-0.04161214455962181,0.13352924585342407,0.2120785266160965,-2.131650686264038,0.1201617419719696,0.7939904928207397,0.06427325308322906,-0.31192708015441895,-2.1156668663024902,-0.6704295873641968,2.8926498889923096,-1.8622862100601196,0.25767749547958374,2.498760461807251,1.406266212463379,0.03955976665019989,0.03956609591841698
58.0,-0.09104648977518082,-0.835065484046936,-0.036798764020204544,0.32096436619758606,-0.04179918020963669,0.1559944897890091,0.21750935912132263,-2.4658894538879395,0.10738545656204224,0.9223594069480896,0.06864150613546371,-0.3662741184234619,-2.1156668663024902,-0.670466959476471,2.892653465270996,-1.8622939586639404,0.2576761543750763,2.498760461807251,1.406266212463379,0.039450060576200485,0.03945714235305786
59.0,-0.09372731298208237,-0.9587904810905457,-0.03171667456626892,0.37062695622444153,-0.0419689379632473,0.17693284153938293,0.21876871585845947,-2.8456056118011475,0.09966548532247543,1.065630316734314,0.07058627903461456,-0.4289368987083435,-2.1156668663024902,-0.6705030798912048,2.8926570415496826,-1.8623011112213135,0.25767481327056885,2.498760461807251,1.406266212463379,0.03933835029602051,0.039346326142549515
60.0,-0.09579820185899734,-1.0670243501663208,-0.026542022824287415,0.41423457860946655,-0.041882943361997604,0.19519248604774475,0.21865007281303406,-3.263742208480835,0.09829927235841751,1.220768690109253,0.07096786797046661,-0.4981546401977539,-2.1156668663024902,-0.6705376505851746,2.892660617828369,-1.8623071908950806,0.2576734721660614,2.498760938644409,1.406266212463379,0.039228007197380066,0.03923702985048294
61.0,-0.09727072715759277,-1.16146981716156,-0.022305022925138474,0.45220524072647095,-0.041717492043972015,0.2110562026500702,0.21926076710224152,-3.6004226207733154,0.10484027117490768,1.344075083732605,0.07027711719274521,-0.5537333488464355,-2.1156668663024902,-0.6705710887908936,2.8926641941070557,-1.8623125553131104,0.25767213106155396,2.4987645149230957,1.406266212463379,0.03912220895290375,0.03913246467709541
62.0,-0.09870091080665588,-1.2398260831832886,-0.01885700784623623,0.4836699068546295,-0.04167156293988228,0.22425901889801025,0.2186792641878128,-3.8545804023742676,0.11161665618419647,1.436551570892334,0.06909161806106567,-0.5958864688873291,-2.1156668663024902,-0.6706031560897827,2.892667770385742,-1.8623169660568237,0.2576707899570465,2.4987680912017822,1.406266212463379,0.03902392461895943,0.03903558850288391
63.0,-0.10003933310508728,-1.297391653060913,-0.01469163317233324,0.5071240067481995,-0.041476476937532425,0.23401114344596863,0.2199379950761795,-4.0454511642456055,0.12018398195505142,1.505067229270935,0.06828907877206802,-0.6271958351135254,-2.115663528442383,-0.6706339716911316,2.8926713466644287,-1.8623205423355103,0.25766944885253906,2.4987716674804688,1.406266212463379,0.03893553465604782,0.03894874081015587
64.0,-0.10163232684135437,-1.3255729675292969,-0.008363461121916771,0.5195143818855286,-0.041028451174497604,0.2389664649963379,0.22104093432426453,-4.163588523864746,0.13058604300022125,1.5459904670715332,0.06711246073246002,-0.6464937925338745,-2.1156599521636963,-0.6706637144088745,2.8926749229431152,-1.8623238801956177,0.2576681971549988,2.4987752437591553,1.406266212463379,0.03885916247963905,0.03887400031089783
65.0,-0.10349259525537491,-1.326593041419983,-0.0009896750561892986,0.5214899182319641,-0.040513262152671814,0.23949182033538818,0.22215524315834045,-4.218445301055908,0.1427953839302063,1.5629551410675049,0.06563223898410797,-0.6553113460540771,-2.1156563758850098,-0.6706921458244324,2.8926784992218018,-1.862325668334961,0.25766730308532715,2.498778820037842,1.406266212463379,0.038796357810497284,0.038812875747680664
66.0,-0.10551673918962479,-1.296279788017273,0.0045181866735219955,0.5108953714370728,-0.04036601260304451,0.2348746955394745,0.2236032634973526,-4.202220916748047,0.15740057826042175,1.5530532598495483,0.06385547667741776,-0.6523139476776123,-2.1156527996063232,-0.6707195043563843,2.8926820755004883,-1.8623274564743042,0.2576664090156555,2.4987823963165283,1.406266212463379,0.03874838352203369,0.03876658156514168
67.0,-0.10766611248254776,-1.2376127243041992,0.007954603992402554,0.4888347387313843,-0.040606044232845306,0.225600928068161,0.2255745679140091,-4.121665954589844,0.1748581975698471,1.5187925100326538,0.061786752194166183,-0.6385722160339355,-2.1156492233276367,-0.670745849609375,2.892685651779175,-1.8623286485671997,0.2576655149459839,2.498785972595215,1.406266212463379,0.03871592506766319,0.038735754787921906
68.0,-0.10943160206079483,-1.1495387554168701,0.010255295783281326,0.45508551597595215,-0.04090380668640137,0.2113979160785675,0.22633935511112213,-3.973304510116577,0.1982380747795105,1.4582504034042358,0.05826466903090477,-0.6138890981674194,-2.11564564704895,-0.6707711815834045,2.8926892280578613,-1.8623286485671997,0.25766462087631226,2.4987895488739014,1.406266212463379,0.03869939222931862,0.0387207455933094
