step,deformations,grip_force
1532.0,0.03875046968460083,-12.0
1533.0,0.03824955224990845,-12.0
1534.0,0.03804832696914673,-12.0
1535.0,0.03898817300796509,-12.0
1536.0,0.03980720043182373,-12.0
1537.0,0.038725197315216064,-12.0
1538.0,0.037793755531311035,-12.0
1539.0,0.03811967372894287,-12.0
1540.0,0.03948014974594116,-12.0
1541.0,0.04054594039916992,-12.0
1542.0,0.03945964574813843,-12.0
1543.0,0.038287997245788574,-12.0
1544.0,0.03848576545715332,-12.0
1545.0,0.03978449106216431,-12.0
1546.0,0.040039896965026855,-12.0
1547.0,0.039622724056243896,-12.0
1548.0,0.03913992643356323,-12.0
1549.0,0.039159297943115234,-12.0
1550.0,0.03952866792678833,-12.0
1551.0,0.039682626724243164,-12.0
1552.0,0.03924626111984253,-12.0
1553.0,0.03895002603530884,-12.0
1554.0,0.03919422626495361,-12.0
1555.0,0.04014873504638672,-12.0
1556.0,0.04021406173706055,-12.0
1557.0,0.03948026895523071,-12.0
1558.0,0.039108872413635254,-12.0
1559.0,0.03900629281997681,-12.0
1560.0,0.04095083475112915,-12.0
1561.0,0.041345179080963135,-12.0
1562.0,0.040199100971221924,-12.0
1563.0,0.03980553150177002,-12.0
1564.0,0.040087223052978516,-12.0
1565.0,0.041545212268829346,-12.0
1566.0,0.04176938533782959,-12.0
1567.0,0.040229737758636475,-12.0
1568.0,0.03921693563461304,-12.0
1569.0,0.039719462394714355,-12.0
1570.0,0.04145514965057373,-12.0
1571.0,0.04196864366531372,-12.0
1572.0,0.04084557294845581,-12.0
1573.0,0.03984487056732178,-12.0
1574.0,0.03995007276535034,-12.0
1575.0,0.04131746292114258,-12.0
1576.0,0.041779518127441406,-12.0
1577.0,0.04144519567489624,-12.0
1578.0,0.040940046310424805,-12.0
1579.0,0.04078793525695801,-12.0
1580.0,0.041308581829071045,-12.0
1581.0,0.04174232482910156,-12.0
1582.0,0.04131639003753662,-12.0
1583.0,0.04107123613357544,-12.0
1584.0,0.04103648662567139,-12.0
1585.0,0.04167520999908447,-12.0
1586.0,0.04181218147277832,-12.0
1587.0,0.04124647378921509,-12.0
1588.0,0.04088854789733887,-12.0
1589.0,0.04082220792770386,-12.0
1590.0,0.04163414239883423,0.0
1591.0,0.042630791664123535,0.0
1592.0,0.042009711265563965,0.0
1593.0,0.041335344314575195,0.0
1594.0,0.04098743200302124,0.0
1595.0,0.04150056838989258,0.0
1596.0,0.043425559997558594,0.0
1597.0,0.04289102554321289,0.0
1598.0,0.04171168804168701,0.0
1599.0,0.041425108909606934,0.0
1600.0,0.0413132905960083,0.0
1601.0,0.04289191961288452,0.0
1602.0,0.044399261474609375,0.0
1603.0,0.04296302795410156,0.0
1604.0,0.041709721088409424,0.0
1605.0,0.041602134704589844,0.0
1606.0,0.04225403070449829,0.0
1607.0,0.043972015380859375,0.0
1608.0,0.04390239715576172,0.0
1609.0,0.04241377115249634,0.0
1610.0,0.04129791259765625,0.0
1611.0,0.04106950759887695,0.0
1612.0,0.04192119836807251,0.0
1613.0,0.04359811544418335,0.0
1614.0,0.043917953968048096,0.0
1615.0,0.04276770353317261,0.0
1616.0,0.04166322946548462,0.0
1617.0,0.041137874126434326,0.0
1618.0,0.041413813829422,0.0
1619.0,0.04274076223373413,0.0
1620.0,0.04393771290779114,0.0
1621.0,0.043864935636520386,0.0
1622.0,0.042784303426742554,0.0
1623.0,0.04197967052459717,0.0
1624.0,0.04156985878944397,0.0
1625.0,0.041666001081466675,0.0
1626.0,0.04273560643196106,0.0
1627.0,0.04387938976287842,0.0
1628.0,0.044149816036224365,0.0
1629.0,0.04354071617126465,0.0
1630.0,0.04270008206367493,0.0
1631.0,0.04227423667907715,0.0
1632.0,0.042122453451156616,0.0
1633.0,0.04240235686302185,0.0
1634.0,0.04343384504318237,0.0
1635.0,0.04409345984458923,0.0
1636.0,0.04423266649246216,0.0
1637.0,0.04378393292427063,0.0
1638.0,0.04321843385696411,0.0
1639.0,0.04281127452850342,0.0
1640.0,0.04268425703048706,0.0
1641.0,0.042759209871292114,0.0
1642.0,0.04344257712364197,0.0
1643.0,0.0442272424697876,0.0
1644.0,0.04450565576553345,0.0
1645.0,0.044491320848464966,0.0
1646.0,0.0440710186958313,0.0
1647.0,0.04367533326148987,0.0
1648.0,0.043390363454818726,0.0
1649.0,0.0433310866355896,0.0
1650.0,0.04337474703788757,0.0
1651.0,0.04373332858085632,0.0
1652.0,0.04438328742980957,0.0
1653.0,0.04473167657852173,0.0
1654.0,0.04480654001235962,0.0
1655.0,0.04469338059425354,0.0
1656.0,0.04431191086769104,0.0
1657.0,0.0440029501914978,0.0
1658.0,0.04378500580787659,0.0
1659.0,0.043720781803131104,0.0
1660.0,0.04383590817451477,0.0
1661.0,0.04396495223045349,0.0
1662.0,0.04434356093406677,0.0
1663.0,0.04481092095375061,0.0
1664.0,0.04489552974700928,0.0
1665.0,0.044871360063552856,0.0
1666.0,0.04475024342536926,0.0
1667.0,0.044453054666519165,0.0
1668.0,0.04411423206329346,0.0
1669.0,0.043906986713409424,0.0
1670.0,0.043842166662216187,0.0
1671.0,0.04389914870262146,0.0
1672.0,0.04407155513763428,0.0
1673.0,0.044196873903274536,0.0
1674.0,0.04448884725570679,0.0
1675.0,0.04482215642929077,0.0
1676.0,0.044950634241104126,0.0
1677.0,0.04485708475112915,0.0
1678.0,0.04479795694351196,0.0
1679.0,0.04466879367828369,0.0
1680.0,0.044397443532943726,0.0
1681.0,0.044124454259872437,0.0
1682.0,0.043939173221588135,0.0
1683.0,0.04385682940483093,0.0
1684.0,0.04387053847312927,0.0
1685.0,0.04399821162223816,0.0
1686.0,0.044150978326797485,0.0
1687.0,0.04424139857292175,0.0
1688.0,0.04453703761100769,0.0
1689.0,0.04477423429489136,0.0
1690.0,0.045002281665802,0.0
1691.0,0.044949620962142944,0.0
1692.0,0.044919490814208984,0.0
1693.0,0.04489099979400635,0.0
1694.0,0.044815897941589355,0.0
1695.0,0.044632405042648315,0.0
1696.0,0.04440191388130188,0.0
1697.0,0.044233500957489014,0.0
1698.0,0.044102758169174194,0.0
1699.0,0.044041067361831665,0.0
1700.0,0.04406231641769409,0.0
1701.0,0.0441184937953949,0.0
1702.0,0.044230759143829346,0.0
1703.0,0.0442882776260376,0.0
1704.0,0.04433503746986389,0.0
1705.0,0.044565558433532715,0.0
1706.0,0.044805824756622314,0.0
1707.0,0.04498344659805298,0.0
1708.0,0.044986873865127563,0.0
1709.0,0.04499080777168274,0.0
1710.0,0.045019716024398804,0.0
1711.0,0.045063018798828125,0.0
1712.0,0.045082658529281616,0.0
1713.0,0.045012980699539185,0.0
1714.0,0.04480564594268799,0.0
1715.0,0.04461407661437988,0.0
1716.0,0.044457972049713135,0.0
1717.0,0.04433891177177429,0.0
1718.0,0.04424116015434265,0.0
1719.0,0.04421928524971008,0.0
1720.0,0.044241905212402344,0.0
1721.0,0.04428759217262268,0.0
1722.0,0.04432728886604309,0.0
1723.0,0.044360458850860596,0.0
1724.0,0.04435977339744568,0.0
1725.0,0.04435575008392334,0.0
1726.0,0.044569164514541626,0.0
1727.0,0.04478314518928528,0.0
1728.0,0.04498058557510376,0.0
1729.0,0.045082271099090576,0.0
1730.0,0.045112043619155884,0.0
1731.0,0.045153647661209106,0.0
1732.0,0.045214444398880005,0.0
1733.0,0.04530864953994751,0.0
1734.0,0.04541388154029846,0.0
1735.0,0.04550856351852417,0.0
1736.0,0.04555964469909668,0.0
1737.0,0.04540586471557617,0.0
1738.0,0.04525083303451538,0.0
1739.0,0.04512721300125122,0.0
1740.0,0.045066505670547485,0.0
1741.0,0.04504048824310303,0.0
1742.0,0.044985443353652954,0.0
1743.0,0.04487907886505127,0.0
1744.0,0.044827282428741455,0.0
1745.0,0.04482659697532654,0.0
1746.0,0.044831812381744385,0.0
1747.0,0.04482144117355347,0.0
1748.0,0.044799625873565674,0.0
1749.0,0.0447654128074646,0.0
1750.0,0.04474997520446777,0.0
1751.0,0.04474881291389465,0.0
1752.0,0.04474782943725586,0.0
1753.0,0.04474726319313049,0.0
1754.0,0.04488462209701538,0.0
1755.0,0.0450567901134491,0.0
1756.0,0.0452534556388855,0.0
1757.0,0.04541414976119995,0.0
1758.0,0.04550856351852417,0.0
1759.0,0.045551031827926636,0.0
1760.0,0.0455491840839386,0.0
1761.0,0.04564294219017029,0.0
1762.0,0.04583016037940979,0.0
1763.0,0.04608398675918579,0.0
1764.0,0.046366095542907715,0.0
1765.0,0.046640485525131226,0.0
1766.0,0.046845197677612305,0.0
1767.0,0.04698526859283447,0.0
1768.0,0.04696562886238098,0.0
1769.0,0.046884357929229736,0.0
1770.0,0.04677379131317139,0.0
1771.0,0.04670584201812744,0.0
1772.0,0.04666176438331604,0.0
1773.0,0.046617746353149414,0.0
1774.0,0.046561479568481445,0.0
1775.0,0.04649987816810608,0.0
1776.0,0.04642745852470398,0.0
1777.0,0.04634898900985718,0.0
1778.0,0.04626232385635376,0.0
1779.0,0.04620540142059326,0.0
1780.0,0.046159565448760986,0.0
1781.0,0.04611170291900635,0.0
1782.0,0.0460740327835083,0.0
1783.0,0.04603496193885803,0.0
1784.0,0.045990049839019775,0.0
1785.0,0.045940518379211426,0.0
1786.0,0.04589730501174927,0.0
1787.0,0.045856863260269165,0.0
1788.0,0.04582253098487854,0.0
1789.0,0.04580971598625183,0.0
1790.0,0.045820534229278564,0.0
1791.0,0.04584383964538574,0.0
1792.0,0.04586535692214966,0.0
1793.0,0.04588380455970764,0.0
1794.0,0.045897066593170166,0.0
1795.0,0.04590144753456116,0.0
1796.0,0.04595524072647095,0.0
1797.0,0.04604247212409973,0.0
1798.0,0.046169281005859375,0.0
1799.0,0.04629027843475342,0.0
1800.0,0.0463792085647583,0.0
1801.0,0.046415776014328,0.0
1802.0,0.04643946886062622,0.0
1803.0,0.04647991061210632,0.0
1804.0,0.046537965536117554,0.0
1805.0,0.046556830406188965,0.0
1806.0,0.046621173620224,0.0
1807.0,0.04669588804244995,0.0
1808.0,0.04680517315864563,0.0
1809.0,0.04698598384857178,0.0
1810.0,0.04722648859024048,0.0
1811.0,0.0475134551525116,0.0
1812.0,0.047819703817367554,0.0
1813.0,0.04812374711036682,0.0
1814.0,0.048415184020996094,0.0
1815.0,0.048674166202545166,0.0
1816.0,0.04885554313659668,0.0
1817.0,0.04897195100784302,0.0
1818.0,0.049065083265304565,0.0
1819.0,0.049141526222229004,0.0
1820.0,0.04918241500854492,0.0
1821.0,0.0491810142993927,0.0
1822.0,0.04916825890541077,0.0
1823.0,0.049150288105010986,0.0
1824.0,0.04912111163139343,0.0
1825.0,0.04906931519508362,0.0
1826.0,0.0490109920501709,0.0
1827.0,0.04894104599952698,0.0
1828.0,0.04878470301628113,0.0
1829.0,0.048591017723083496,0.0
1830.0,0.048441022634506226,0.0
1831.0,0.04834088683128357,0.0
1832.0,0.04826635122299194,0.0
1833.0,0.04820027947425842,0.0
1834.0,0.0481397807598114,0.0
1835.0,0.048080116510391235,0.0
1836.0,0.04802563786506653,0.0
1837.0,0.04797425866127014,0.0
1838.0,0.0479317307472229,0.0
1839.0,0.047902464866638184,0.0
